timestamp,deviceID,label,temperature_celsius,humidity_percent,battery_volt,bin0_count,bin1_count,bin2_count,bin3_count,bin4_count,bin5_count,bin6_count,bin7_count,bin8_count,bin9_count,bin10_count,bin11_count,bin12_count,bin13_count,bin14_count,bin15_count,pressure_hpa,pm_1_ug_per_m3,pm_2_5_ug_per_m3,pm_2_5_from,pm_10_ug_per_m3,pm_10_from,date,time
2022-07-19 00:52:00.613,f008d1cc6334,LLDC001-P (12/40),25.03,31.53,4.0,522,156,22,9,6,7,9,3,2,1,4,0,0,0,0,0,1016,1.46142530441284,4.79941701889038,pm2.5,34.8800315856934,pm10,2022-07-19,00:52:00.613000
2022-07-19 01:11:59.800,f008d1cc6334,LLDC001-P (12/40),24.42,32.45,4.0,542,167,31,8,4,4,2,3,2,0,0,0,0,1,1,0,1016,1.58095371723175,3.72169232368469,pm2.5,23.8587818145752,pm10,2022-07-19,01:11:59.800000
2022-07-19 02:11:58.253,f008d1cc6334,LLDC001-P (12/40),23.78,34.82,4.0,494,144,18,9,10,2,6,0,1,0,0,0,0,0,0,0,1015,1.36740589141846,3.79356265068054,pm2.5,9.09212303161621,pm10,2022-07-19,02:11:58.253000
2022-07-19 02:31:58.300,f008d1cc6334,LLDC001-P (12/40),23.72,35.14,4.0,483,174,28,13,6,4,6,3,2,0,0,0,0,0,1,0,1015,1.56706702709198,4.47529697418213,pm2.5,20.8342800140381,pm10,2022-07-19,02:31:58.300000
2022-07-19 02:51:57.497,f008d1cc6334,LLDC001-P (12/40),23.68,36.21,4.0,527,184,21,19,4,1,8,2,4,1,0,0,0,0,0,0,1015,1.63766360282898,4.46335315704346,pm2.5,20.7447757720947,pm10,2022-07-19,02:51:57.497000
2022-07-19 03:11:57.388,f008d1cc6334,LLDC001-P (12/40),23.47,37.32,3.99,587,173,27,16,8,3,3,4,1,1,0,0,1,0,0,1,1015,1.69597184658051,4.45241355895996,pm2.5,26.8531951904297,pm10,2022-07-19,03:11:57.388000
2022-07-19 04:51:56.495,f008d1cc6334,LLDC001-P (12/40),22.85,40.43,3.99,598,191,28,10,12,6,5,3,3,2,2,2,1,0,0,1,1014,1.76448237895966,5.20949077606201,pm2.5,51.2592124938965,pm10,2022-07-19,04:51:56.495000
2022-07-19 05:11:56.416,f008d1cc6334,LLDC001-P (12/40),22.86,40.31,3.99,555,174,37,21,13,6,5,1,2,0,1,1,0,0,0,0,1014,1.79537916183472,5.60712862014771,pm2.5,22.5247859954834,pm10,2022-07-19,05:11:56.416000
2022-07-19 06:11:59.337,f008d1cc6334,LLDC001-P (12/40),24.51,40.3,3.99,511,216,55,25,12,3,5,1,3,3,0,0,0,0,0,0,1014,2.08188414573669,5.92147397994995,pm2.5,24.280309677124,pm10,2022-07-19,06:11:59.337000
2022-07-19 07:32:02.507,f008d1cc6334,LLDC001-P (12/40),27.97,35.96,3.99,366,158,61,27,19,8,9,11,3,3,0,1,1,2,0,3,1013,1.77172935009003,8.01858997344971,pm2.5,79.0101776123047,pm10,2022-07-19,07:32:02.507000
2022-07-19 07:52:04.160,f008d1cc6334,LLDC001-P (12/40),29.16,34.21,3.98,333,138,53,26,9,10,9,8,6,2,1,1,0,0,1,0,1013,1.54621541500092,6.98927974700928,pm2.5,52.4161834716797,pm10,2022-07-19,07:52:04.160000
2022-07-19 08:32:06.693,f008d1cc6334,LLDC001-P (12/40),31.88,28.78,3.98,291,107,40,26,9,5,5,2,1,1,0,1,0,0,0,0,1013,1.27486968040466,4.83578157424927,pm2.5,19.7169418334961,pm10,2022-07-19,08:32:06.693000
2022-07-19 08:52:09.369,f008d1cc6334,LLDC001-P (12/40),34.85,24.85,3.99,319,121,41,19,16,7,11,6,1,2,0,0,0,2,0,1,1012,1.35011541843414,6.42597961425781,pm2.5,44.3002853393555,pm10,2022-07-19,08:52:09.369000
2022-07-19 09:12:12.500,f008d1cc6334,LLDC001-P (12/40),37.06,22.35,3.99,386,127,51,19,15,13,6,4,6,1,0,0,0,0,1,0,1012,1.51800751686096,6.8187952041626,pm2.5,36.2141761779785,pm10,2022-07-19,09:12:12.500000
2022-07-19 09:52:14.592,f008d1cc6334,LLDC001-P (12/40),38.87,19.47,4.0,400,127,57,26,12,15,12,1,1,1,0,1,0,1,0,0,1012,1.6149834394455,7.4229679107666,pm2.5,31.6829853057861,pm10,2022-07-19,09:52:14.592000
2022-07-19 10:12:14.653,f008d1cc6334,LLDC001-P (12/40),38.95,19.26,4.01,422,150,62,24,20,10,6,6,3,0,0,0,0,0,0,0,1012,1.79008662700653,7.50087594985962,pm2.5,24.5338249206543,pm10,2022-07-19,10:12:14.653000
2022-07-19 10:52:13.468,f008d1cc6334,LLDC001-P (12/40),39.56,18.78,4.02,408,133,76,20,18,11,10,4,2,1,1,0,0,0,0,0,1011,1.77301502227783,7.65208339691162,pm2.5,29.143949508667,pm10,2022-07-19,10:52:13.468000
2022-07-19 11:12:15.531,f008d1cc6334,LLDC001-P (12/40),40.59,17.77,4.02,528,147,83,31,21,5,7,1,0,1,1,0,0,0,0,0,1011,2.10145998001099,7.39786005020142,pm2.5,20.005744934082,pm10,2022-07-19,11:12:15.531000
2022-07-19 11:32:15.896,f008d1cc6334,LLDC001-P (12/40),40.8,16.2,4.03,434,149,69,29,18,15,9,5,2,1,2,0,1,0,0,0,1011,1.8781316280365,8.45512580871582,pm2.5,40.2868690490723,pm10,2022-07-19,11:32:15.896000
2022-07-19 11:52:15.938,f008d1cc6334,LLDC001-P (12/40),40.94,15.62,4.03,404,140,59,35,14,9,12,1,4,6,0,0,0,1,0,0,1011,1.75959444046021,7.58527326583862,pm2.5,46.0742988586426,pm10,2022-07-19,11:52:15.938000
2022-07-19 12:12:16.590,f008d1cc6334,LLDC001-P (12/40),41.08,15.01,4.03,427,157,75,41,23,9,10,3,1,3,0,1,0,0,0,0,1010,2.0528666973114,8.7959566116333,pm2.5,33.8831176757812,pm10,2022-07-19,12:12:16.590000
2022-07-19 12:32:16.290,f008d1cc6334,LLDC001-P (12/40),41.24,14.66,4.03,475,138,93,40,20,10,13,2,0,2,1,0,0,0,0,0,1010,2.1406364440918,9.09510517120361,pm2.5,28.9991455078125,pm10,2022-07-19,12:32:16.290000
2022-07-19 12:52:15.662,f008d1cc6334,LLDC001-P (12/40),40.72,14.13,4.03,432,153,75,33,30,10,7,3,1,1,0,1,0,0,0,0,1010,2.01366829872131,8.7752799987793,pm2.5,27.3086318969727,pm10,2022-07-19,12:52:15.662000
2022-07-19 13:32:14.576,f008d1cc6334,LLDC001-P (12/40),40.69,13.65,4.02,443,177,73,30,25,7,4,2,3,2,1,2,0,0,0,1,1010,2.06978797912598,7.68174076080322,pm2.5,44.0414619445801,pm10,2022-07-19,13:32:14.576000
2022-07-19 13:52:13.586,f008d1cc6334,LLDC001-P (12/40),40.41,13.54,4.02,410,192,80,35,29,9,8,2,0,1,0,0,0,1,0,0,1009,2.20012307167053,8.93029117584229,pm2.5,25.9017333984375,pm10,2022-07-19,13:52:13.586000
2022-07-19 14:12:13.804,f008d1cc6334,LLDC001-P (12/40),40.42,14.65,4.02,519,157,83,44,25,12,12,4,1,1,0,1,0,0,0,0,1009,2.24042630195618,9.97404193878174,pm2.5,31.938871383667,pm10,2022-07-19,14:12:13.804000
2022-07-19 15:12:11.396,f008d1cc6334,LLDC001-P (12/40),39.71,15.59,4.02,681,180,69,39,15,5,8,3,1,2,0,0,0,0,0,0,1009,2.33046793937683,7.66809988021851,pm2.5,23.4946060180664,pm10,2022-07-19,15:12:11.396000
2022-07-19 16:32:10.211,f008d1cc6334,LLDC001-P (12/40),39.71,15.89,4.02,451,132,57,28,17,8,4,1,0,2,0,0,0,0,0,0,1009,1.72466635704041,6.29727125167847,pm2.5,16.8628559112549,pm10,2022-07-19,16:32:10.211000
2022-07-19 16:52:08.897,f008d1cc6334,LLDC001-P (12/40),39.69,16.07,4.02,585,149,60,17,14,9,7,5,3,3,0,0,0,0,0,0,1009,1.87306714057922,6.74627208709717,pm2.5,31.1549701690674,pm10,2022-07-19,16:52:08.897000
2022-07-19 17:12:07.698,f008d1cc6334,LLDC001-P (12/40),39.17,16.53,4.02,569,130,50,19,8,5,6,2,2,0,1,0,0,0,0,1,1008,1.6916321516037,5.20280885696411,pm2.5,24.676549911499,pm10,2022-07-19,17:12:07.698000
2022-07-19 18:32:02.522,f008d1cc6334,LLDC001-P (12/40),36.13,19.29,4.02,657,120,50,10,20,4,5,2,2,2,0,2,1,0,0,0,1008,1.72927784919739,5.60932350158691,pm2.5,35.2899894714355,pm10,2022-07-19,18:32:02.522000
2022-07-19 18:52:01.505,f008d1cc6334,LLDC001-P (12/40),35.69,20.1,4.01,644,132,39,18,10,5,2,3,4,0,1,2,0,0,0,1,1009,1.69873833656311,4.94534826278687,pm2.5,36.652229309082,pm10,2022-07-19,18:52:01.505000
2022-07-19 19:11:59.693,f008d1cc6334,LLDC001-P (12/40),34.35,23.97,4.01,1379,260,56,25,19,11,10,6,1,3,1,1,0,0,0,0,1010,3.23283386230469,9.4342041015625,pm2.5,41.4528961181641,pm10,2022-07-19,19:11:59.693000
2022-07-19 19:51:55.503,f008d1cc6334,LLDC001-P (12/40),31.48,30.76,4.01,2033,405,83,26,13,9,4,1,1,1,0,0,0,0,0,0,1011,4.72358322143555,9.66748714447021,pm2.5,19.2417316436768,pm10,2022-07-19,19:51:55.503000
2022-07-19 20:31:54.334,f008d1cc6334,LLDC001-P (12/40),30.01,32.42,4.01,1469,310,76,34,32,12,8,2,3,2,1,1,1,0,0,2,1011,3.80145764350891,11.3057308197021,pm2.5,57.2150764465332,pm10,2022-07-19,20:31:54.334000
2022-07-19 20:51:53.723,f008d1cc6334,LLDC001-P (12/40),29.27,33.47,4.01,1380,292,82,29,22,9,4,5,2,0,0,1,0,0,0,0,1010,3.60079026222229,9.5811882019043,pm2.5,27.3903007507324,pm10,2022-07-19,20:51:53.723000
2022-07-19 21:11:53.316,f008d1cc6334,LLDC001-P (12/40),28.95,34.63,4.01,1941,401,102,34,26,14,8,1,3,0,0,0,0,0,0,0,1010,4.85718488693237,12.415376663208,pm2.5,26.0081329345703,pm10,2022-07-19,21:11:53.316000
2022-07-19 22:31:47.161,f008d1cc6334,LLDC001-P (12/40),24.88,46.59,4.01,4985,1303,161,52,27,14,8,4,1,0,0,0,0,0,0,0,1012,12.4506158828735,22.6058406829834,pm2.5,35.8266716003418,pm10,2022-07-19,22:31:47.161000
2022-07-19 23:31:44.744,f008d1cc6334,LLDC001-P (12/40),23.09,53.13,4.0,4278,1086,141,62,36,14,10,2,3,0,1,0,0,0,0,0,1013,10.7436075210571,21.6789169311523,pm2.5,41.5782623291016,pm10,2022-07-19,23:31:44.744000
2022-07-19 23:51:43.555,f008d1cc6334,LLDC001-P (12/40),22.36,55.54,4.0,3349,721,127,65,40,10,5,3,3,1,0,0,0,0,0,1,1013,8.15855598449707,18.0259685516357,pm2.5,41.390007019043,pm10,2022-07-19,23:51:43.555000
2022-07-20 00:31:41.290,f008d1cc6334,LLDC001-P (12/40),21.05,58.84,4.0,2984,719,152,58,30,18,3,1,1,0,0,0,0,0,0,0,1013,7.85688591003418,17.3369121551514,pm2.5,25.9475612640381,pm10,2022-07-20,00:31:41.290000
2022-07-20 00:51:42.497,f008d1cc6334,LLDC001-P (12/40),21.12,59.64,4.0,2952,742,157,74,42,11,8,3,2,0,0,0,0,0,0,0,1013,8.11566066741943,19.2151794433594,pm2.5,33.548770904541,pm10,2022-07-20,00:51:42.497000
2022-07-20 01:11:41.698,f008d1cc6334,LLDC001-P (12/40),21.09,60.52,4.0,2409,645,121,67,42,13,8,1,2,0,0,0,0,0,0,0,1013,6.81125831604004,17.2107582092285,pm2.5,29.6905727386475,pm10,2022-07-20,01:11:41.698000
2022-07-20 01:51:41.580,f008d1cc6334,LLDC001-P (12/40),20.85,61.6,4.0,1881,566,126,56,33,8,6,1,1,1,0,0,0,0,0,0,1012,5.84063529968262,14.2467260360718,pm2.5,25.6028022766113,pm10,2022-07-20,01:51:41.580000
2022-07-20 02:11:40.700,f008d1cc6334,LLDC001-P (12/40),20.81,61.74,4.0,1818,510,110,49,29,11,2,3,2,0,0,0,0,1,0,0,1013,5.35512161254883,13.0385417938232,pm2.5,29.652042388916,pm10,2022-07-20,02:11:40.700000
2022-07-20 02:51:39.471,f008d1cc6334,LLDC001-P (12/40),20.19,63.83,4.0,2634,712,117,61,33,13,7,1,1,1,0,0,0,0,0,0,1013,7.22393417358398,16.5653057098389,pm2.5,29.1422386169434,pm10,2022-07-20,02:51:39.471000
2022-07-20 03:11:39.412,f008d1cc6334,LLDC001-P (12/40),20.14,64.98,3.99,3718,1142,141,77,31,12,6,1,1,0,0,0,0,0,0,0,1013,10.4622802734375,20.794548034668,pm2.5,29.988395690918,pm10,2022-07-20,03:11:39.412000
2022-07-20 03:31:39.110,f008d1cc6334,LLDC001-P (12/40),20.29,65.41,3.99,4487,1446,145,69,40,15,10,3,3,0,0,1,0,0,0,0,1013,12.5645561218262,24.7305870056152,pm2.5,46.8771095275879,pm10,2022-07-20,03:31:39.110000
2022-07-20 03:51:39.579,f008d1cc6334,LLDC001-P (12/40),20.48,65.14,3.99,4250,1318,156,70,56,21,10,3,1,1,0,0,0,0,0,0,1013,11.9293203353882,25.9245452880859,pm2.5,44.1847190856934,pm10,2022-07-20,03:51:39.579000
2022-07-20 04:31:39.144,f008d1cc6334,LLDC001-P (12/40),20.71,65.39,3.99,3408,889,170,82,65,18,15,0,3,0,1,0,0,0,0,1,1014,9.46204566955566,24.3494548797607,pm2.5,52.3523559570312,pm10,2022-07-20,04:31:39.144000
2022-07-20 04:51:38.789,f008d1cc6334,LLDC001-P (12/40),20.85,65.46,3.99,3422,836,152,85,46,19,21,3,3,0,0,0,1,0,0,0,1014,9.06751155853271,23.338846206665,pm2.5,52.0398216247559,pm10,2022-07-20,04:51:38.789000
2022-07-20 06:31:40.988,f008d1cc6334,LLDC001-P (12/40),21.14,64.02,3.99,2757,591,98,75,42,9,5,3,1,0,0,0,0,0,0,0,1015,6.84366941452026,16.5819416046143,pm2.5,27.4217433929443,pm10,2022-07-20,06:31:40.988000
2022-07-20 06:51:40.960,f008d1cc6334,LLDC001-P (12/40),21.51,63.25,3.99,2662,561,98,55,35,16,7,2,2,0,0,0,0,0,0,1,1016,6.4494686126709,15.8053941726685,pm2.5,34.9777870178223,pm10,2022-07-20,06:51:40.960000
2022-07-20 09:31:42.872,f008d1cc6334,LLDC001-P (12/40),26.25,49.75,3.99,2063,415,75,34,17,6,3,1,1,0,0,0,0,0,0,0,1016,4.80877017974854,9.8560676574707,pm2.5,15.9406280517578,pm10,2022-07-20,09:31:42.872000
2022-07-20 10:11:45.134,f008d1cc6334,LLDC001-P (12/40),27.62,45.89,4.01,2063,364,71,33,13,7,2,0,1,0,0,0,0,0,0,1,1016,4.54319047927856,9.05740070343018,pm2.5,19.634126663208,pm10,2022-07-20,10:11:45.134000
2022-07-20 10:31:46.827,f008d1cc6334,LLDC001-P (12/40),28.56,43.48,4.01,1694,331,69,34,16,10,2,3,2,0,0,0,0,1,0,0,1016,4.0142068862915,9.355544090271,pm2.5,25.1653385162354,pm10,2022-07-20,10:31:46.827000
2022-07-20 10:51:46.445,f008d1cc6334,LLDC001-P (12/40),27.97,42.54,4.01,1413,267,69,36,15,6,5,0,1,0,0,0,0,0,0,0,1016,3.4558641910553,8.32488536834717,pm2.5,14.1733675003052,pm10,2022-07-20,10:51:46.445000
2022-07-20 11:31:46.694,f008d1cc6334,LLDC001-P (12/40),29.49,40.42,4.02,1120,241,60,33,19,5,1,1,1,0,0,0,0,0,0,0,1016,2.96119451522827,7.42654418945312,pm2.5,12.5462312698364,pm10,2022-07-20,11:31:46.694000
2022-07-20 12:11:47.207,f008d1cc6334,LLDC001-P (12/40),29.74,38.53,4.02,883,181,55,24,7,9,2,1,1,0,0,0,0,0,0,0,1016,2.30862641334534,5.91586017608643,pm2.5,11.5140714645386,pm10,2022-07-20,12:11:47.207000
2022-07-20 12:31:47.536,f008d1cc6334,LLDC001-P (12/40),30.48,37.36,4.03,1013,189,49,33,11,2,3,3,1,0,0,0,0,1,0,0,1016,2.51539611816406,6.22236442565918,pm2.5,19.2043399810791,pm10,2022-07-20,12:31:47.536000
2022-07-20 13:11:45.161,f008d1cc6334,LLDC001-P (12/40),28.64,37.57,4.03,866,219,76,29,15,2,3,2,1,0,0,0,0,0,0,0,1016,2.6724591255188,6.78016757965088,pm2.5,13.1994428634644,pm10,2022-07-20,13:11:45.161000
2022-07-20 13:51:43.728,f008d1cc6334,LLDC001-P (12/40),28.41,38.84,4.03,951,239,70,39,13,2,2,4,0,1,0,0,0,0,0,1,1016,2.86390805244446,7.15418004989624,pm2.5,22.1778354644775,pm10,2022-07-20,13:51:43.728000
2022-07-20 14:51:42.344,f008d1cc6334,LLDC001-P (12/40),28.89,38.09,4.03,980,231,66,40,13,6,3,1,0,1,0,0,0,0,0,0,1016,2.83904480934143,7.43399715423584,pm2.5,14.3440084457397,pm10,2022-07-20,14:51:42.344000
2022-07-20 15:11:42.431,f008d1cc6334,LLDC001-P (12/40),28.59,38.27,4.03,971,202,86,39,11,8,3,0,1,0,0,0,0,0,0,0,1016,2.84265732765198,7.60925483703613,pm2.5,12.7223854064941,pm10,2022-07-20,15:11:42.431000
2022-07-20 16:11:43.680,f008d1cc6334,LLDC001-P (12/40),28.14,39.57,4.03,954,198,46,29,22,7,3,2,1,1,0,0,0,0,0,0,1016,2.48311471939087,7.3551664352417,pm2.5,17.6214962005615,pm10,2022-07-20,16:11:43.680000
2022-07-20 18:11:39.104,f008d1cc6334,LLDC001-P (12/40),25.63,45.26,4.02,1194,265,70,25,12,6,4,1,2,0,1,0,0,0,0,0,1016,3.13112926483154,7.36612319946289,pm2.5,19.238245010376,pm10,2022-07-20,18:11:39.104000
2022-07-20 19:11:36.704,f008d1cc6334,LLDC001-P (12/40),24.15,52.21,4.02,1807,389,57,23,15,8,0,3,1,1,1,0,0,0,1,0,1017,4.20618772506714,8.49949264526367,pm2.5,27.9797344207764,pm10,2022-07-20,19:11:36.704000
2022-07-20 19:31:36.283,f008d1cc6334,LLDC001-P (12/40),23.82,53.62,4.02,2106,431,63,28,17,9,5,0,3,0,0,0,0,0,0,0,1017,4.7901177406311,10.0724315643311,pm2.5,20.0968017578125,pm10,2022-07-20,19:31:36.283000
2022-07-20 20:11:34.633,f008d1cc6334,LLDC001-P (12/40),22.86,55.78,4.02,1056,256,87,48,24,4,6,2,1,1,0,1,0,0,0,0,1018,3.28054475784302,9.5338306427002,pm2.5,25.4914054870605,pm10,2022-07-20,20:11:34.633000
2022-07-20 20:31:34.340,f008d1cc6334,LLDC001-P (12/40),22.55,55.51,4.02,811,269,71,40,26,9,3,3,1,0,0,0,0,0,0,0,1018,2.90472745895386,9.15242576599121,pm2.5,18.2037239074707,pm10,2022-07-20,20:31:34.340000
2022-07-20 20:51:33.606,f008d1cc6334,LLDC001-P (12/40),22.25,55.83,4.02,902,272,87,41,23,11,8,1,2,0,0,0,0,0,0,1,1018,3.12950325012207,10.0197973251343,pm2.5,27.2374038696289,pm10,2022-07-20,20:51:33.606000
2022-07-20 21:31:32.821,f008d1cc6334,LLDC001-P (12/40),21.46,56.73,4.01,721,228,67,34,15,4,5,1,2,0,0,0,0,0,0,1,1019,2.52144408226013,7.1448221206665,pm2.5,21.5858955383301,pm10,2022-07-20,21:31:32.821000
2022-07-20 21:51:32.364,f008d1cc6334,LLDC001-P (12/40),20.99,58.57,4.01,679,245,40,35,20,2,0,2,1,0,0,0,0,0,0,0,1019,2.37252759933472,6.41613149642944,pm2.5,11.7354316711426,pm10,2022-07-20,21:51:32.364000
2022-07-20 22:11:31.506,f008d1cc6334,LLDC001-P (12/40),20.4,60.96,4.01,615,252,51,22,15,2,1,0,1,0,0,0,0,0,0,0,1019,2.30485677719116,5.53741502761841,pm2.5,8.91636848449707,pm10,2022-07-20,22:11:31.506000
2022-07-20 22:31:30.887,f008d1cc6334,LLDC001-P (12/40),20.1,61.91,4.01,662,258,46,22,12,3,1,0,1,0,1,0,0,0,0,0,1019,2.33104705810547,5.39303350448608,pm2.5,12.5589799880981,pm10,2022-07-20,22:31:30.887000
2022-07-20 23:11:30.880,f008d1cc6334,LLDC001-P (12/40),19.64,63.86,4.01,561,226,49,24,10,4,3,1,1,0,0,0,0,0,0,0,1020,2.11742854118347,5.50299882888794,pm2.5,10.918496131897,pm10,2022-07-20,23:11:30.880000
2022-07-20 23:51:30.812,f008d1cc6334,LLDC001-P (12/40),19.38,64.12,4.01,495,193,42,22,16,3,4,1,1,1,0,0,0,0,0,0,1020,1.86675345897675,5.53619289398193,pm2.5,14.2947568893433,pm10,2022-07-20,23:51:30.812000
2022-07-21 00:51:28.706,f008d1cc6334,LLDC001-P (12/40),18.21,67.72,4.0,797,294,64,46,24,5,1,1,1,1,0,0,0,0,0,0,1020,2.97546720504761,8.4272985458374,pm2.5,16.644344329834,pm10,2022-07-21,00:51:28.706000
2022-07-21 01:11:29.720,f008d1cc6334,LLDC001-P (12/40),18.34,67.18,4.0,780,265,60,39,17,11,10,1,1,0,0,1,0,0,0,1,1020,2.72977161407471,8.95223522186279,pm2.5,29.5344352722168,pm10,2022-07-21,01:11:29.720000
2022-07-21 01:51:27.670,f008d1cc6334,LLDC001-P (12/40),18.0,68.05,4.0,550,196,53,28,17,3,1,1,1,0,0,0,0,0,0,0,1020,2.06638979911804,5.8297905921936,pm2.5,10.5301151275635,pm10,2022-07-21,01:51:27.670000
2022-07-21 02:11:27.677,f008d1cc6334,LLDC001-P (12/40),18.16,67.34,4.0,543,185,50,34,16,1,1,1,2,2,0,0,0,0,0,0,1020,2.02825975418091,5.72360181808472,pm2.5,17.5739421844482,pm10,2022-07-21,02:11:27.677000
2022-07-21 02:31:27.726,f008d1cc6334,LLDC001-P (12/40),18.26,66.55,4.0,546,197,55,40,19,5,5,4,1,0,0,1,0,0,0,0,1020,2.17286109924316,7.47436666488647,pm2.5,22.1572227478027,pm10,2022-07-21,02:31:27.726000
2022-07-21 02:51:27.730,f008d1cc6334,LLDC001-P (12/40),18.37,65.82,4.0,509,171,46,50,13,9,2,3,4,0,1,1,0,0,0,0,1020,2.00318813323975,7.26184320449829,pm2.5,29.2618579864502,pm10,2022-07-21,02:51:27.730000
2022-07-21 03:11:28.773,f008d1cc6334,LLDC001-P (12/40),18.38,65.18,4.0,491,190,53,29,18,4,4,2,4,0,0,0,0,0,0,0,1020,1.98902761936188,6.52785539627075,pm2.5,19.3436908721924,pm10,2022-07-21,03:11:28.773000
2022-07-21 04:11:27.171,f008d1cc6334,LLDC001-P (12/40),18.15,64.81,3.99,359,160,55,36,23,7,3,0,1,0,0,0,0,0,0,0,1020,1.80606269836426,6.90885353088379,pm2.5,12.3529186248779,pm10,2022-07-21,04:11:27.171000
2022-07-21 04:31:26.665,f008d1cc6334,LLDC001-P (12/40),18.16,64.6,3.99,294,147,56,21,16,5,2,2,1,0,0,0,0,0,0,0,1021,1.55719864368439,5.35867643356323,pm2.5,11.7707929611206,pm10,2022-07-21,04:31:26.665000
2022-07-21 04:51:27.320,f008d1cc6334,LLDC001-P (12/40),18.16,64.41,3.99,308,136,60,47,14,13,0,3,1,0,0,0,0,0,0,1,1021,1.7294362783432,7.1336612701416,pm2.5,20.9910869598389,pm10,2022-07-21,04:51:27.320000
2022-07-21 05:11:26.596,f008d1cc6334,LLDC001-P (12/40),18.22,64.32,3.99,332,146,70,34,24,12,5,2,2,0,0,0,0,0,1,0,1021,1.82106328010559,8.04880523681641,pm2.5,25.0269374847412,pm10,2022-07-21,05:11:26.596000
2022-07-21 05:51:25.660,f008d1cc6334,LLDC001-P (12/40),18.47,64.26,3.99,338,155,59,33,15,6,5,3,2,1,0,0,0,0,0,0,1021,1.73986661434174,6.5315465927124,pm2.5,20.158971786499,pm10,2022-07-21,05:51:25.660000
2022-07-21 08:31:30.415,f008d1cc6334,LLDC001-P (12/40),22.43,57.23,3.99,559,182,55,28,18,3,2,1,2,0,1,0,0,0,0,0,1022,2.03680372238159,6.04335498809814,pm2.5,16.8435249328613,pm10,2022-07-21,08:31:30.415000
2022-07-21 09:51:32.154,f008d1cc6334,LLDC001-P (12/40),26.17,48.04,4.0,635,194,52,23,8,7,3,0,1,1,1,0,0,0,1,0,1022,2.07133793830872,5.5108528137207,pm2.5,22.7279567718506,pm10,2022-07-21,09:51:32.154000
2022-07-21 10:51:31.358,f008d1cc6334,LLDC001-P (12/40),26.24,47.09,4.0,699,175,56,36,16,2,6,2,2,0,1,0,0,0,0,0,1022,2.21333074569702,6.78459596633911,pm2.5,20.226879119873,pm10,2022-07-21,10:51:31.358000
2022-07-21 11:11:32.375,f008d1cc6334,LLDC001-P (12/40),26.75,45.74,4.01,622,139,40,16,13,1,5,2,1,0,0,0,0,0,0,0,1022,1.70956516265869,4.80256223678589,pm2.5,11.7857122421265,pm10,2022-07-21,11:11:32.375000
2022-07-21 11:51:30.438,f008d1cc6334,LLDC001-P (12/40),25.92,45.39,4.01,734,227,51,26,13,4,2,1,1,1,0,0,0,0,1,0,1022,2.34856867790222,5.96024227142334,pm2.5,19.7953357696533,pm10,2022-07-21,11:51:30.438000
2022-07-21 12:11:31.991,f008d1cc6334,LLDC001-P (12/40),26.7,44.11,4.01,827,170,50,20,6,5,3,0,1,1,0,0,0,0,0,0,1022,2.13355565071106,5.03409910202026,pm2.5,12.1666288375854,pm10,2022-07-21,12:11:31.991000
2022-07-21 12:31:30.748,f008d1cc6334,LLDC001-P (12/40),25.88,44.62,4.01,676,150,39,14,10,3,3,2,1,0,1,1,0,0,1,0,1022,1.77981734275818,4.56191205978394,pm2.5,25.0960216522217,pm10,2022-07-21,12:31:30.748000
2022-07-21 12:51:28.953,f008d1cc6334,LLDC001-P (12/40),25.35,45.09,4.01,759,199,44,13,9,2,2,0,1,1,0,0,0,0,0,0,1022,2.0996298789978,4.49587869644165,pm2.5,10.816502571106,pm10,2022-07-21,12:51:28.953000
2022-07-21 13:31:28.526,f008d1cc6334,LLDC001-P (12/40),25.29,44.94,4.01,508,122,31,20,9,3,7,5,1,2,1,1,1,0,2,0,1022,1.4608588218689,4.95502948760986,pm2.5,47.2463302612305,pm10,2022-07-21,13:31:28.526000
2022-07-21 13:51:28.500,f008d1cc6334,LLDC001-P (12/40),24.98,45.1,4.0,506,116,26,16,5,3,3,0,1,0,1,0,1,0,0,0,1022,1.35242998600006,3.48159289360046,pm2.5,16.5055828094482,pm10,2022-07-21,13:51:28.500000
2022-07-21 14:31:26.851,f008d1cc6334,LLDC001-P (12/40),24.57,44.98,4.0,413,90,36,10,4,3,2,0,3,0,0,0,0,0,0,0,1022,1.17308533191681,3.05408048629761,pm2.5,10.1720924377441,pm10,2022-07-21,14:31:26.851000
2022-07-21 15:31:24.262,f008d1cc6334,LLDC001-P (12/40),23.95,45.25,4.0,258,97,44,23,10,3,3,2,2,0,0,0,0,1,0,0,1023,1.21054184436798,4.37011671066284,pm2.5,18.1917972564697,pm10,2022-07-21,15:31:24.262000
2022-07-21 16:11:23.369,f008d1cc6334,LLDC001-P (12/40),23.55,45.34,4.0,275,132,59,27,13,10,5,1,2,0,0,0,0,0,0,0,1022,1.52663743495941,6.19021558761597,pm2.5,15.3910579681396,pm10,2022-07-21,16:11:23.369000
2022-07-21 17:11:15.233,f008d1cc6334,LLDC001-P (12/40),23.08,45.79,4.0,257,132,64,29,14,6,2,6,1,0,3,2,0,1,0,0,1022,1.56264233589172,6.00371122360229,pm2.5,42.8947563171387,pm10,2022-07-21,17:11:15.233000
