Date (UTC),1200061435370 (kWh),Type,1200061695248 (kWh),Type
30/10/2022 12:30,0,Actual,0,Actual
30/10/2022 13:00,0,Actual,0,Actual
30/10/2022 13:30,0,Actual,0,Actual
30/10/2022 14:00,15.3,Actual,0,Actual
30/10/2022 14:30,0.3,Actual,0,Actual
30/10/2022 15:00,0,Actual,0,Actual
30/10/2022 15:30,0,Actual,0,Actual
30/10/2022 16:00,0,Actual,0,Actual
30/10/2022 16:30,0,Actual,0,Actual
30/10/2022 17:00,0,Actual,0,Actual
30/10/2022 17:30,0,Actual,0,Actual
30/10/2022 18:00,0,Actual,0,Actual
30/10/2022 18:30,0,Actual,0,Actual
30/10/2022 19:00,0,Actual,0,Actual
30/10/2022 19:30,0,Actual,0,Actual
30/10/2022 20:00,0,Actual,0,Actual
30/10/2022 20:30,0,Actual,0,Actual
30/10/2022 21:00,0,Actual,0,Actual
30/10/2022 21:30,0,Actual,0,Actual
30/10/2022 22:00,0,Actual,0,Actual
30/10/2022 22:30,0,Actual,0,Actual
30/10/2022 23:00,0,Actual,0,Actual
30/10/2022 23:30,0,Actual,0,Actual
31/10/2022 00:00,0,Actual,0,Actual
31/10/2022 00:30,0,Actual,0,Actual
31/10/2022 01:00,0,Actual,0,Actual
31/10/2022 01:30,0,Actual,0,Actual
31/10/2022 02:00,0,Actual,0,Actual
31/10/2022 02:30,0,Actual,0,Actual
31/10/2022 03:00,0,Actual,0,Actual
31/10/2022 03:30,0,Actual,0,Actual
31/10/2022 04:00,0,Actual,0,Actual
31/10/2022 04:30,0,Actual,0,Actual
31/10/2022 05:00,0,Actual,0,Actual
31/10/2022 05:30,0,Actual,0,Actual
31/10/2022 06:00,0,Actual,0,Actual
31/10/2022 06:30,0,Actual,0,Actual
31/10/2022 07:00,0,Actual,0,Actual
31/10/2022 07:30,0,Actual,0,Actual
31/10/2022 08:00,0,Actual,0,Actual
31/10/2022 08:30,0.9,Actual,0,Actual
31/10/2022 09:00,14.1,Actual,0,Actual
31/10/2022 09:30,32.2,Actual,0,Actual
31/10/2022 10:00,27.9,Actual,0,Actual
31/10/2022 10:30,25.4,Actual,0,Actual
31/10/2022 11:00,14.1,Actual,0,Actual
31/10/2022 11:30,12.8,Actual,0,Actual
31/10/2022 12:00,31.1,Actual,0,Actual
31/10/2022 12:30,11.4,Actual,0,Actual
31/10/2022 13:00,1.8,Actual,0,Actual
31/10/2022 13:30,0,Actual,0,Actual
31/10/2022 14:00,0,Actual,0,Actual
31/10/2022 14:30,0,Actual,0,Actual
31/10/2022 15:00,0,Actual,0,Actual
31/10/2022 15:30,0,Actual,0,Actual
31/10/2022 16:00,0,Actual,0,Actual
31/10/2022 16:30,0,Actual,0,Actual
31/10/2022 17:00,0,Actual,0,Actual
31/10/2022 17:30,0,Actual,0,Actual
31/10/2022 18:00,0,Actual,0,Actual
31/10/2022 18:30,0,Actual,0,Actual
31/10/2022 19:00,0,Actual,0,Actual
31/10/2022 19:30,0,Actual,0,Actual
31/10/2022 20:00,0,Actual,0,Actual
31/10/2022 20:30,0,Actual,0,Actual
31/10/2022 21:00,0,Actual,0,Actual
31/10/2022 21:30,0,Actual,0,Actual
31/10/2022 22:00,0,Actual,0,Actual
31/10/2022 22:30,0,Actual,0,Actual
31/10/2022 23:00,0,Actual,0,Actual
31/10/2022 23:30,0,Actual,0,Actual
01/11/2022 00:00,0,Actual,0,Actual
01/11/2022 00:30,0,Actual,0,Actual
01/11/2022 01:00,0,Actual,0,Actual
01/11/2022 01:30,0,Actual,0,Actual
01/11/2022 02:00,0,Actual,0,Actual
01/11/2022 02:30,0,Actual,0,Actual
01/11/2022 03:00,0,Actual,0,Actual
01/11/2022 03:30,0,Actual,0,Actual
01/11/2022 04:00,0,Actual,0,Actual
01/11/2022 04:30,0,Actual,0,Actual
01/11/2022 05:00,0,Actual,0,Actual
01/11/2022 05:30,0,Actual,0,Actual
01/11/2022 06:00,0,Actual,0,Actual
01/11/2022 06:30,0,Actual,0,Actual
01/11/2022 07:00,0,Actual,0,Actual
01/11/2022 07:30,0,Actual,0,Actual
01/11/2022 08:00,0.1,Actual,0,Actual
01/11/2022 08:30,0,Actual,0,Actual
01/11/2022 09:00,1.2,Actual,0,Actual
01/11/2022 09:30,0,Actual,0,Actual
01/11/2022 10:00,0,Actual,0,Actual
01/11/2022 10:30,16,Actual,0,Actual
01/11/2022 11:00,24,Actual,0,Actual
01/11/2022 11:30,30.7,Actual,0,Actual
01/11/2022 12:00,16.3,Actual,0,Actual
01/11/2022 12:30,0.1,Actual,0,Actual
01/11/2022 13:00,0,Actual,0,Actual
01/11/2022 13:30,5.7,Actual,0,Actual
01/11/2022 14:00,7.4,Actual,0,Actual
01/11/2022 14:30,0.2,Actual,0,Actual
01/11/2022 15:00,0,Actual,0,Actual
01/11/2022 15:30,0,Actual,0,Actual
01/11/2022 16:00,0,Actual,0,Actual
01/11/2022 16:30,0,Actual,0,Actual
01/11/2022 17:00,0,Actual,0,Actual
01/11/2022 17:30,0,Actual,0,Actual
01/11/2022 18:00,0,Actual,0,Actual
01/11/2022 18:30,0,Actual,0,Actual
01/11/2022 19:00,0,Actual,0,Actual
01/11/2022 19:30,0,Actual,0,Actual
01/11/2022 20:00,0,Actual,0,Actual
01/11/2022 20:30,0,Actual,0,Actual
01/11/2022 21:00,0,Actual,0,Actual
01/11/2022 21:30,0,Actual,0,Actual
01/11/2022 22:00,0,Actual,0,Actual
01/11/2022 22:30,0,Actual,0,Actual
01/11/2022 23:00,0,Actual,0,Actual
01/11/2022 23:30,0,Actual,0,Actual
02/11/2022 00:00,0,Actual,0,Actual
02/11/2022 00:30,0,Actual,0,Actual
02/11/2022 01:00,0,Actual,0,Actual
02/11/2022 01:30,0,Actual,0,Actual
02/11/2022 02:00,0,Actual,0,Actual
02/11/2022 02:30,0,Actual,0,Actual
02/11/2022 03:00,0,Actual,0,Actual
02/11/2022 03:30,0,Actual,0,Actual
02/11/2022 04:00,0,Actual,0,Actual
02/11/2022 04:30,0,Actual,0,Actual
02/11/2022 05:00,0,Actual,0,Actual
02/11/2022 05:30,0,Actual,0,Actual
02/11/2022 06:00,0,Actual,0,Actual
02/11/2022 06:30,0,Actual,0,Actual
02/11/2022 07:00,0,Actual,0,Actual
02/11/2022 07:30,0,Actual,0,Actual
02/11/2022 08:00,0,Actual,0,Actual
02/11/2022 08:30,0.5,Actual,0,Actual
02/11/2022 09:00,12.9,Actual,0,Actual
02/11/2022 09:30,39.2,Actual,0,Actual
02/11/2022 10:00,26.1,Actual,0,Actual
02/11/2022 10:30,42.5,Actual,0,Actual
02/11/2022 11:00,17.5,Actual,0,Actual
02/11/2022 11:30,3.7,Actual,0,Actual
02/11/2022 12:00,2.6,Actual,0,Actual
02/11/2022 12:30,1.4,Actual,0,Actual
02/11/2022 13:00,1.6,Actual,0,Actual
02/11/2022 13:30,1.3,Actual,0,Actual
02/11/2022 14:00,0,Actual,0,Actual
02/11/2022 14:30,0,Actual,0,Actual
02/11/2022 15:00,0,Actual,0,Actual
02/11/2022 15:30,0,Actual,0,Actual
02/11/2022 16:00,0,Actual,0,Actual
02/11/2022 16:30,0,Actual,0,Actual
02/11/2022 17:00,0,Actual,0,Actual
02/11/2022 17:30,0,Actual,0,Actual
02/11/2022 18:00,0,Actual,0,Actual
02/11/2022 18:30,0,Actual,0,Actual
02/11/2022 19:00,0,Actual,0,Actual
02/11/2022 19:30,0,Actual,0,Actual
02/11/2022 20:00,0,Actual,0,Actual
02/11/2022 20:30,0,Actual,0,Actual
02/11/2022 21:00,0,Actual,0,Actual
02/11/2022 21:30,0,Actual,0,Actual
02/11/2022 22:00,0,Actual,0,Actual
02/11/2022 22:30,0,Actual,0,Actual
02/11/2022 23:00,0,Actual,0,Actual
02/11/2022 23:30,0,Actual,0,Actual
03/11/2022 00:00,0,Actual,0,Actual
03/11/2022 00:30,0,Actual,0,Actual
03/11/2022 01:00,0,Actual,0,Actual
03/11/2022 01:30,0,Actual,0,Actual
03/11/2022 02:00,0,Actual,0,Actual
03/11/2022 02:30,0,Actual,0,Actual
03/11/2022 03:00,0,Actual,0,Actual
03/11/2022 03:30,0,Actual,0,Actual
03/11/2022 04:00,0,Actual,0,Actual
03/11/2022 04:30,0,Actual,0,Actual
03/11/2022 05:00,0,Actual,0,Actual
03/11/2022 05:30,0,Actual,0,Actual
03/11/2022 06:00,0,Actual,0,Actual
03/11/2022 06:30,0,Actual,0,Actual
03/11/2022 07:00,0,Actual,0,Actual
03/11/2022 07:30,0,Actual,0,Actual
03/11/2022 08:00,0,Actual,0,Actual
03/11/2022 08:30,0,Actual,0,Actual
03/11/2022 09:00,0,Actual,0,Actual
03/11/2022 09:30,0,Actual,0,Actual
03/11/2022 10:00,0,Actual,0,Actual
03/11/2022 10:30,0,Actual,0,Actual
03/11/2022 11:00,0,Actual,0,Actual
03/11/2022 11:30,0,Actual,0,Actual
03/11/2022 12:00,0.6,Actual,0,Actual
03/11/2022 12:30,0,Actual,0,Actual
03/11/2022 13:00,1.4,Actual,0,Actual
03/11/2022 13:30,0,Actual,0,Actual
03/11/2022 14:00,0,Actual,0,Actual
03/11/2022 14:30,1.2,Actual,0,Actual
03/11/2022 15:00,0,Actual,0,Actual
03/11/2022 15:30,0,Actual,0,Actual
03/11/2022 16:00,0,Actual,0,Actual
03/11/2022 16:30,0,Actual,0,Actual
03/11/2022 17:00,0,Actual,0,Actual
03/11/2022 17:30,0,Actual,0,Actual
03/11/2022 18:00,0,Actual,0,Actual
03/11/2022 18:30,0,Actual,0,Actual
03/11/2022 19:00,0,Actual,0,Actual
03/11/2022 19:30,0,Actual,0,Actual
03/11/2022 20:00,0,Actual,0,Actual
03/11/2022 20:30,0,Actual,0,Actual
03/11/2022 21:00,0,Actual,0,Actual
03/11/2022 21:30,0,Actual,0,Actual
03/11/2022 22:00,0,Actual,0,Actual
03/11/2022 22:30,0,Actual,0,Actual
03/11/2022 23:00,0,Actual,0,Actual
03/11/2022 23:30,0,Actual,0,Actual
04/11/2022 00:00,0,Actual,0,Actual
04/11/2022 00:30,0,Actual,0,Actual
04/11/2022 01:00,0,Actual,0,Actual
04/11/2022 01:30,0,Actual,0,Actual
04/11/2022 02:00,0,Actual,0,Actual
04/11/2022 02:30,0,Actual,0,Actual
04/11/2022 03:00,0,Actual,0,Actual
04/11/2022 03:30,0,Actual,0,Actual
04/11/2022 04:00,0,Actual,0,Actual
04/11/2022 04:30,0,Actual,0,Actual
04/11/2022 05:00,0,Actual,0,Actual
04/11/2022 05:30,0,Actual,0,Actual
04/11/2022 06:00,0,Actual,0,Actual
04/11/2022 06:30,0,Actual,0,Actual
04/11/2022 07:00,0,Actual,0,Actual
04/11/2022 07:30,0,Actual,0,Actual
04/11/2022 08:00,0,Actual,0,Actual
04/11/2022 08:30,0,Actual,0,Actual
04/11/2022 09:00,9.2,Actual,0,Actual
04/11/2022 09:30,35.8,Actual,0,Actual
04/11/2022 10:00,45,Actual,0,Actual
04/11/2022 10:30,48.9,Actual,0,Actual
04/11/2022 11:00,43,Actual,0,Actual
04/11/2022 11:30,49.9,Actual,0,Actual
04/11/2022 12:00,48.2,Actual,0,Actual
04/11/2022 12:30,42.3,Actual,0,Actual
04/11/2022 13:00,32.1,Actual,0,Actual
04/11/2022 13:30,18.8,Actual,0,Actual
04/11/2022 14:00,9.7,Actual,0,Actual
04/11/2022 14:30,0.4,Actual,0,Actual
04/11/2022 15:00,0,Actual,0,Actual
04/11/2022 15:30,0,Actual,0,Actual
04/11/2022 16:00,0,Actual,0,Actual
04/11/2022 16:30,0,Actual,0,Actual
04/11/2022 17:00,0,Actual,0,Actual
04/11/2022 17:30,0,Actual,0,Actual
04/11/2022 18:00,0,Actual,0,Actual
04/11/2022 18:30,0,Actual,0,Actual
04/11/2022 19:00,0,Actual,0,Actual
04/11/2022 19:30,0,Actual,0,Actual
04/11/2022 20:00,0,Actual,0,Actual
04/11/2022 20:30,0,Actual,0,Actual
04/11/2022 21:00,0,Actual,0,Actual
04/11/2022 21:30,0,Actual,0,Actual
04/11/2022 22:00,0,Actual,0,Actual
04/11/2022 22:30,0,Actual,0,Actual
04/11/2022 23:00,0,Actual,0,Actual
04/11/2022 23:30,0,Actual,0,Actual
05/11/2022 00:00,0,Actual,0,Actual
05/11/2022 00:30,0,Actual,0,Actual
05/11/2022 01:00,0,Actual,0,Actual
05/11/2022 01:30,0,Actual,0,Actual
05/11/2022 02:00,0,Actual,0,Actual
05/11/2022 02:30,0,Actual,0,Actual
05/11/2022 03:00,0,Actual,0,Actual
05/11/2022 03:30,0,Actual,0,Actual
05/11/2022 04:00,0,Actual,0,Actual
05/11/2022 04:30,0,Actual,0,Actual
05/11/2022 05:00,0,Actual,0,Actual
05/11/2022 05:30,0,Actual,0,Actual
05/11/2022 06:00,0,Actual,0,Actual
05/11/2022 06:30,0,Actual,0,Actual
05/11/2022 07:00,0,Actual,0,Actual
05/11/2022 07:30,0,Actual,0,Actual
05/11/2022 08:00,0,Actual,0,Actual
05/11/2022 08:30,0,Actual,0,Actual
05/11/2022 09:00,0,Actual,0,Actual
05/11/2022 09:30,0,Actual,0,Actual
05/11/2022 10:00,0,Actual,0,Actual
05/11/2022 10:30,0,Actual,0,Actual
05/11/2022 11:00,1.4,Actual,0,Actual
05/11/2022 11:30,0,Actual,0,Actual
05/11/2022 12:00,0,Actual,0,Actual
05/11/2022 12:30,0,Actual,0,Actual
05/11/2022 13:00,0,Actual,0,Actual
05/11/2022 13:30,0,Actual,0,Actual
05/11/2022 14:00,0,Actual,0,Actual
05/11/2022 14:30,0,Actual,0,Actual
05/11/2022 15:00,0,Actual,0,Actual
05/11/2022 15:30,0,Actual,0,Actual
05/11/2022 16:00,0,Actual,0,Actual
05/11/2022 16:30,0,Actual,0,Actual
05/11/2022 17:00,0,Actual,0,Actual
05/11/2022 17:30,0,Actual,0,Actual
05/11/2022 18:00,0,Actual,0,Actual
05/11/2022 18:30,0,Actual,0,Actual
05/11/2022 19:00,0,Actual,0,Actual
05/11/2022 19:30,0,Actual,0,Actual
05/11/2022 20:00,0,Actual,0,Actual
05/11/2022 20:30,0,Actual,0,Actual
05/11/2022 21:00,0,Actual,0,Actual
05/11/2022 21:30,0,Actual,0,Actual
05/11/2022 22:00,0,Actual,0,Actual
05/11/2022 22:30,0,Actual,0,Actual
05/11/2022 23:00,0,Actual,0,Actual
05/11/2022 23:30,0,Actual,0,Actual
06/11/2022 00:00,0,Actual,0,Actual
06/11/2022 00:30,0,Actual,0,Actual
06/11/2022 01:00,0,Actual,0,Actual
06/11/2022 01:30,0,Actual,0,Actual
06/11/2022 02:00,0,Actual,0,Actual
06/11/2022 02:30,0,Actual,0,Actual
06/11/2022 03:00,0,Actual,0,Actual
06/11/2022 03:30,0,Actual,0,Actual
06/11/2022 04:00,0,Actual,0,Actual
06/11/2022 04:30,0,Actual,0,Actual
06/11/2022 05:00,0,Actual,0,Actual
06/11/2022 05:30,0,Actual,0,Actual
06/11/2022 06:00,0,Actual,0,Actual
06/11/2022 06:30,0,Actual,0,Actual
06/11/2022 07:00,0,Actual,0,Actual
06/11/2022 07:30,0,Actual,0,Actual
06/11/2022 08:00,0,Actual,0,Actual
06/11/2022 08:30,0,Actual,0,Actual
06/11/2022 09:00,0,Actual,0,Actual
06/11/2022 09:30,0,Actual,0,Actual
06/11/2022 10:00,0,Actual,0,Actual
06/11/2022 10:30,0,Actual,0,Actual
06/11/2022 11:00,0,Actual,0,Actual
06/11/2022 11:30,0.1,Actual,0,Actual
06/11/2022 12:00,0,Actual,0,Actual
06/11/2022 12:30,0,Actual,0,Actual
06/11/2022 13:00,0,Actual,0,Actual
06/11/2022 13:30,0,Actual,0,Actual
06/11/2022 14:00,0,Actual,0,Actual
06/11/2022 14:30,0,Actual,0,Actual
06/11/2022 15:00,0,Actual,0,Actual
06/11/2022 15:30,0,Actual,0,Actual
06/11/2022 16:00,0,Actual,0,Actual
06/11/2022 16:30,0,Actual,0,Actual
06/11/2022 17:00,0,Actual,0,Actual
06/11/2022 17:30,0,Actual,0,Actual
06/11/2022 18:00,0,Actual,0,Actual
06/11/2022 18:30,0,Actual,0,Actual
06/11/2022 19:00,0,Actual,0,Actual
06/11/2022 19:30,0,Actual,0,Actual
06/11/2022 20:00,0,Actual,0,Actual
06/11/2022 20:30,0,Actual,0,Actual
06/11/2022 21:00,0,Actual,0,Actual
06/11/2022 21:30,0,Actual,0,Actual
06/11/2022 22:00,0,Actual,0,Actual
06/11/2022 22:30,0,Actual,0,Actual
06/11/2022 23:00,0,Actual,0,Actual
06/11/2022 23:30,0,Actual,0,Actual
07/11/2022 00:00,0,Actual,0,Actual
07/11/2022 00:30,0,Actual,0,Actual
07/11/2022 01:00,0,Actual,0,Actual
07/11/2022 01:30,0,Actual,0,Actual
07/11/2022 02:00,0,Actual,0,Actual
07/11/2022 02:30,0,Actual,0,Actual
07/11/2022 03:00,0,Actual,0,Actual
07/11/2022 03:30,0,Actual,0,Actual
07/11/2022 04:00,0,Actual,0,Actual
07/11/2022 04:30,0,Actual,0,Actual
07/11/2022 05:00,0,Actual,0,Actual
07/11/2022 05:30,0,Actual,0,Actual
07/11/2022 06:00,0,Actual,0,Actual
07/11/2022 06:30,0,Actual,0,Actual
07/11/2022 07:00,0,Actual,0,Actual
07/11/2022 07:30,0,Actual,0,Actual
07/11/2022 08:00,0,Actual,0,Actual
07/11/2022 08:30,0,Actual,0,Actual
07/11/2022 09:00,0,Actual,0,Actual
07/11/2022 09:30,0,Actual,0,Actual
07/11/2022 10:00,0,Actual,0,Actual
07/11/2022 10:30,0,Actual,0,Actual
07/11/2022 11:00,0,Actual,0,Actual
07/11/2022 11:30,0,Actual,0,Actual
07/11/2022 12:00,0,Actual,0,Actual
07/11/2022 12:30,0,Actual,0,Actual
07/11/2022 13:00,0,Actual,0,Actual
07/11/2022 13:30,0,Actual,0,Actual
07/11/2022 14:00,0,Actual,0,Actual
07/11/2022 14:30,0,Actual,0,Actual
07/11/2022 15:00,0,Actual,0,Actual
07/11/2022 15:30,0,Actual,0,Actual
07/11/2022 16:00,0,Actual,0,Actual
07/11/2022 16:30,0,Actual,0,Actual
07/11/2022 17:00,0,Actual,0,Actual
07/11/2022 17:30,0,Actual,0,Actual
07/11/2022 18:00,0,Actual,0,Actual
07/11/2022 18:30,0,Actual,0,Actual
07/11/2022 19:00,0,Actual,0,Actual
07/11/2022 19:30,0,Actual,0,Actual
07/11/2022 20:00,0,Actual,0,Actual
07/11/2022 20:30,0,Actual,0,Actual
07/11/2022 21:00,0,Actual,0,Actual
07/11/2022 21:30,0,Actual,0,Actual
07/11/2022 22:00,0,Actual,0,Actual
07/11/2022 22:30,0,Actual,0,Actual
07/11/2022 23:00,0,Actual,0,Actual
07/11/2022 23:30,0,Actual,0,Actual
08/11/2022 00:00,0,Actual,0,Actual
08/11/2022 00:30,0,Actual,0,Actual
08/11/2022 01:00,0,Actual,0,Actual
08/11/2022 01:30,0,Actual,0,Actual
08/11/2022 02:00,0,Actual,0,Actual
08/11/2022 02:30,0,Actual,0,Actual
08/11/2022 03:00,0,Actual,0,Actual
08/11/2022 03:30,0,Actual,0,Actual
08/11/2022 04:00,0,Actual,0,Actual
08/11/2022 04:30,0,Actual,0,Actual
08/11/2022 05:00,0,Actual,0,Actual
08/11/2022 05:30,0,Actual,0,Actual
08/11/2022 06:00,0,Actual,0,Actual
08/11/2022 06:30,0,Actual,0,Actual
08/11/2022 07:00,0,Actual,0,Actual
08/11/2022 07:30,0,Actual,0,Actual
08/11/2022 08:00,0,Actual,0,Actual
08/11/2022 08:30,0,Actual,0,Actual
08/11/2022 09:00,0.5,Actual,0,Actual
08/11/2022 09:30,6.7,Actual,0,Actual
08/11/2022 10:00,7.2,Actual,0,Actual
08/11/2022 10:30,3.3,Actual,0,Actual
08/11/2022 11:00,2.1,Actual,0,Actual
08/11/2022 11:30,1.7,Actual,0,Actual
08/11/2022 12:00,15.9,Actual,0,Actual
08/11/2022 12:30,2.7,Actual,0,Actual
08/11/2022 13:00,6.3,Actual,0,Actual
08/11/2022 13:30,0,Actual,0,Actual
08/11/2022 14:00,2.1,Actual,0,Actual
08/11/2022 14:30,0,Actual,0,Actual
08/11/2022 15:00,0,Actual,0,Actual
08/11/2022 15:30,0,Actual,0,Actual
08/11/2022 16:00,0,Actual,0,Actual
08/11/2022 16:30,0,Actual,0,Actual
08/11/2022 17:00,0,Actual,0,Actual
08/11/2022 17:30,0,Actual,0,Actual
08/11/2022 18:00,0,Actual,0,Actual
08/11/2022 18:30,0,Actual,0,Actual
08/11/2022 19:00,0,Actual,0,Actual
08/11/2022 19:30,0,Actual,0,Actual
08/11/2022 20:00,0,Actual,0,Actual
08/11/2022 20:30,0,Actual,0,Actual
08/11/2022 21:00,0,Actual,0,Actual
08/11/2022 21:30,0,Actual,0,Actual
08/11/2022 22:00,0,Actual,0,Actual
08/11/2022 22:30,0,Actual,0,Actual
08/11/2022 23:00,0,Actual,0,Actual
08/11/2022 23:30,0,Actual,0,Actual
09/11/2022 00:00,0,Actual,0,Actual
09/11/2022 00:30,0,Actual,0,Actual
09/11/2022 01:00,0,Actual,0,Actual
09/11/2022 01:30,0,Actual,0,Actual
09/11/2022 02:00,0,Actual,0,Actual
09/11/2022 02:30,0,Actual,0,Actual
09/11/2022 03:00,0,Actual,0,Actual
09/11/2022 03:30,0,Actual,0,Actual
09/11/2022 04:00,0,Actual,0,Actual
09/11/2022 04:30,0,Actual,0,Actual
09/11/2022 05:00,0,Actual,0,Actual
09/11/2022 05:30,0,Actual,0,Actual
09/11/2022 06:00,0,Actual,0,Actual
09/11/2022 06:30,0,Actual,0,Actual
09/11/2022 07:00,0,Actual,0,Actual
09/11/2022 07:30,0,Actual,0,Actual
09/11/2022 08:00,0,Actual,0,Actual
09/11/2022 08:30,0,Actual,0,Actual
09/11/2022 09:00,0.3,Actual,0,Actual
09/11/2022 09:30,4.3,Actual,0,Actual
09/11/2022 10:00,7.1,Actual,0,Actual
09/11/2022 10:30,10.5,Actual,0,Actual
09/11/2022 11:00,25.2,Actual,0,Actual
09/11/2022 11:30,12.6,Actual,0,Actual
09/11/2022 12:00,9.2,Actual,0,Actual
09/11/2022 12:30,29.5,Actual,0,Actual
09/11/2022 13:00,5.2,Actual,0,Actual
09/11/2022 13:30,15.1,Actual,0,Actual
09/11/2022 14:00,11.7,Actual,0,Actual
09/11/2022 14:30,0.8,Actual,0,Actual
09/11/2022 15:00,0,Actual,0,Actual
09/11/2022 15:30,0,Actual,0,Actual
09/11/2022 16:00,0,Actual,0,Actual
09/11/2022 16:30,0,Actual,0,Actual
09/11/2022 17:00,0,Actual,0,Actual
09/11/2022 17:30,0,Actual,0,Actual
09/11/2022 18:00,0,Actual,0,Actual
09/11/2022 18:30,0,Actual,0,Actual
09/11/2022 19:00,0,Actual,0,Actual
09/11/2022 19:30,0,Actual,0,Actual
09/11/2022 20:00,0,Actual,0,Actual
09/11/2022 20:30,0,Actual,0,Actual
09/11/2022 21:00,0,Actual,0,Actual
09/11/2022 21:30,0,Actual,0,Actual
09/11/2022 22:00,0,Actual,0,Actual
09/11/2022 22:30,0,Actual,0,Actual
09/11/2022 23:00,0,Actual,0,Actual
09/11/2022 23:30,0,Actual,0,Actual
10/11/2022 00:00,0,Actual,0,Actual
10/11/2022 00:30,0,Actual,0,Actual
10/11/2022 01:00,0,Actual,0,Actual
10/11/2022 01:30,0,Actual,0,Actual
10/11/2022 02:00,0,Actual,0,Actual
10/11/2022 02:30,0,Actual,0,Actual
10/11/2022 03:00,0,Actual,0,Actual
10/11/2022 03:30,0,Actual,0,Actual
10/11/2022 04:00,0,Actual,0,Actual
10/11/2022 04:30,0,Actual,0,Actual
10/11/2022 05:00,0,Actual,0,Actual
10/11/2022 05:30,0,Actual,0,Actual
10/11/2022 06:00,0,Actual,0,Actual
10/11/2022 06:30,0,Actual,0,Actual
10/11/2022 07:00,0,Actual,0,Actual
10/11/2022 07:30,0,Actual,0,Actual
10/11/2022 08:00,0,Actual,0,Actual
10/11/2022 08:30,0,Actual,0,Actual
10/11/2022 09:00,0,Actual,0,Actual
10/11/2022 09:30,0,Actual,0,Actual
10/11/2022 10:00,0,Actual,0,Actual
10/11/2022 10:30,0,Actual,0,Actual
10/11/2022 11:00,0.2,Actual,0,Actual
10/11/2022 11:30,0.7,Actual,0,Actual
10/11/2022 12:00,0,Actual,0,Actual
10/11/2022 12:30,0,Actual,0,Actual
10/11/2022 13:00,0,Actual,0,Actual
10/11/2022 13:30,0,Actual,0,Actual
10/11/2022 14:00,0,Actual,0,Actual
10/11/2022 14:30,0,Actual,0,Actual
10/11/2022 15:00,0,Actual,0,Actual
10/11/2022 15:30,0,Actual,0,Actual
10/11/2022 16:00,0,Actual,0,Actual
10/11/2022 16:30,0,Actual,0,Actual
10/11/2022 17:00,0,Actual,0,Actual
10/11/2022 17:30,0,Actual,0,Actual
10/11/2022 18:00,0,Actual,0,Actual
10/11/2022 18:30,0,Actual,0,Actual
10/11/2022 19:00,0,Actual,0,Actual
10/11/2022 19:30,0,Actual,0,Actual
10/11/2022 20:00,0,Actual,0,Actual
10/11/2022 20:30,0,Actual,0,Actual
10/11/2022 21:00,0,Actual,0,Actual
10/11/2022 21:30,0,Actual,0,Actual
10/11/2022 22:00,0,Actual,0,Actual
10/11/2022 22:30,0,Actual,0,Actual
10/11/2022 23:00,0,Actual,0,Actual
10/11/2022 23:30,0,Actual,0,Actual
11/11/2022 00:00,0,Actual,0,Actual
11/11/2022 00:30,0,Actual,0,Actual
11/11/2022 01:00,0,Actual,0,Actual
11/11/2022 01:30,0,Actual,0,Actual
11/11/2022 02:00,0,Actual,0,Actual
11/11/2022 02:30,0,Actual,0,Actual
11/11/2022 03:00,0,Actual,0,Actual
11/11/2022 03:30,0,Actual,0,Actual
11/11/2022 04:00,0,Actual,0,Actual
11/11/2022 04:30,0,Actual,0,Actual
11/11/2022 05:00,0,Actual,0,Actual
11/11/2022 05:30,0,Actual,0,Actual
11/11/2022 06:00,0,Actual,0,Actual
11/11/2022 06:30,0,Actual,0,Actual
11/11/2022 07:00,0,Actual,0,Actual
11/11/2022 07:30,0,Actual,0,Actual
11/11/2022 08:00,0,Actual,0,Actual
11/11/2022 08:30,0,Actual,0,Actual
11/11/2022 09:00,0.1,Actual,0,Actual
11/11/2022 09:30,2.6,Actual,0,Actual
11/11/2022 10:00,0,Actual,0,Actual
11/11/2022 10:30,0,Actual,0,Actual
11/11/2022 11:00,2.9,Actual,0,Actual
11/11/2022 11:30,19.3,Actual,0,Actual
11/11/2022 12:00,5.9,Actual,0,Actual
11/11/2022 12:30,2.6,Actual,0,Actual
11/11/2022 13:00,1.3,Actual,0,Actual
11/11/2022 13:30,9.4,Actual,0,Actual
11/11/2022 14:00,8.6,Actual,0,Actual
11/11/2022 14:30,0.3,Actual,0,Actual
11/11/2022 15:00,0,Actual,0,Actual
11/11/2022 15:30,0,Actual,0,Actual
11/11/2022 16:00,0,Actual,0,Actual
11/11/2022 16:30,0,Actual,0,Actual
11/11/2022 17:00,0,Actual,0,Actual
11/11/2022 17:30,0,Actual,0,Actual
11/11/2022 18:00,0,Actual,0,Actual
11/11/2022 18:30,0,Actual,0,Actual
11/11/2022 19:00,0,Actual,0,Actual
11/11/2022 19:30,0,Actual,0,Actual
11/11/2022 20:00,0,Actual,0,Actual
11/11/2022 20:30,0,Actual,0,Actual
11/11/2022 21:00,0,Actual,0,Actual
11/11/2022 21:30,0,Actual,0,Actual
11/11/2022 22:00,0,Actual,0,Actual
11/11/2022 22:30,0,Actual,0,Actual
11/11/2022 23:00,0,Actual,0,Actual
11/11/2022 23:30,0,Actual,0,Actual
12/11/2022 00:00,0,Actual,0,Actual
